,reserva_id,hotel_id,cliente_id,fecha_reserva,fecha_checkin,fecha_checkout,monto_total,estado_reserva
4176,4176,80,879,2023-07-07,2023-12-29,2023-12-30,8804,cancelada
4177,4177,31,506,2020-03-27,2023-09-29,2023-09-30,4665,confirmada
4178,4178,85,306,2022-08-07,2022-05-05,2022-10-30,158,pendiente
4179,4179,55,914,2021-05-19,2023-08-12,2023-08-13,9750,confirmada
4180,4180,99,954,2020-12-27,2020-05-29,2020-07-17,1463,confirmada
4181,4181,100,421,2022-04-10,2023-11-09,2024-06-18,2007,cancelada
4182,4182,76,42,2021-07-17,2022-01-17,2022-01-18,955,cancelada
4183,4183,33,853,2021-03-10,2022-07-21,2022-07-22,6909,pendiente
4184,4184,76,75,2023-08-23,2020-06-14,2023-11-30,1366,cancelada
4185,4185,78,995,2022-01-23,2022-12-03,2022-12-04,9326,confirmada
4186,4186,9,188,2020-08-02,2021-08-21,2023-11-11,6549,confirmada
4187,4187,66,8,2020-06-06,2021-12-12,2021-12-13,763,pendiente
4188,4188,49,108,2023-04-24,2021-11-13,2022-08-28,2986,pendiente
4189,4189,37,280,2024-04-02,2023-06-26,2023-06-27,8161,pendiente
4190,4190,48,691,2024-05-28,2023-11-05,2023-11-06,852,confirmada
4191,4191,32,563,2022-12-13,2021-07-13,2021-07-14,6752,confirmada
4192,4192,22,297,2021-04-13,2024-06-01,2024-06-02,402,pendiente
4193,4193,22,424,2023-11-08,2020-02-01,2021-04-14,9905,pendiente
4194,4194,64,820,2021-04-04,2020-04-01,2020-08-09,857,pendiente
4195,4195,41,820,2024-06-06,2024-04-05,2024-04-06,953,cancelada
4196,4196,87,178,2021-06-12,2021-06-29,2024-01-22,9918,cancelada
4197,4197,4,589,2020-07-20,2022-05-10,2023-12-12,1118,confirmada
4198,4198,96,413,2021-11-06,2022-05-24,2023-11-24,2739,cancelada
4199,4199,86,448,2024-03-07,2024-03-05,2024-03-06,306,pendiente
4200,4200,48,908,2023-12-08,2022-04-07,2022-04-08,371,confirmada
4201,4201,32,717,2024-06-25,2024-05-10,2024-05-11,9048,confirmada
4202,4202,58,61,2022-08-19,2022-11-27,2022-11-28,833,cancelada
4203,4203,57,462,2021-12-24,2021-09-14,2023-11-18,7155,pendiente
4204,4204,13,540,2023-02-04,2022-05-30,2022-05-31,9012,confirmada
4205,4205,34,743,2024-02-19,2023-07-07,2023-07-08,7876,cancelada
4206,4206,40,617,2022-08-01,2022-04-09,2023-04-25,3189,pendiente
4207,4207,53,215,2020-10-03,2020-03-14,2023-06-06,2358,pendiente
4208,4208,48,831,2022-08-28,2022-08-11,2022-11-13,239,confirmada
4209,4209,32,723,2021-01-11,2023-03-04,2023-03-27,7496,confirmada
4210,4210,50,854,2022-03-20,2020-02-09,2023-01-02,5273,pendiente
4211,4211,83,69,2022-07-26,2021-09-08,2023-11-15,9783,pendiente
4212,4212,74,343,2021-02-22,2022-05-21,2022-05-22,2606,confirmada
4213,4213,63,823,2022-12-10,2022-03-03,2023-07-22,9550,cancelada
4214,4214,75,235,2023-08-22,2020-02-29,2020-03-01,7198,pendiente
4215,4215,39,757,2023-10-14,2022-05-10,2022-05-11,8821,cancelada
4216,4216,86,902,2022-10-20,2023-08-15,2023-08-16,7756,cancelada
4217,4217,15,306,2023-03-22,2024-06-20,2024-06-21,7339,pendiente
4218,4218,88,667,2023-11-10,2024-03-15,2024-03-16,8444,pendiente
4219,4219,16,38,2023-11-27,2020-08-14,2024-03-12,8223,pendiente
4220,4220,70,38,2023-06-20,2024-06-16,2024-06-17,2850,confirmada
4221,4221,3,1,2024-03-25,2020-08-18,2021-05-29,4721,confirmada
4222,4222,40,966,2021-12-23,2020-05-09,2023-09-29,9613,cancelada
4223,4223,15,498,2024-03-01,2022-06-28,2022-10-06,4640,pendiente
4224,4224,64,19,2022-03-28,2023-05-11,2023-05-12,7883,cancelada
4225,4225,57,766,2022-01-15,2021-10-24,2021-10-25,324,cancelada
4226,4226,9,101,2020-03-17,2022-09-02,2022-09-03,4247,confirmada
4227,4227,99,350,2022-10-31,2020-11-17,2023-09-09,7605,cancelada
4228,4228,64,293,2022-03-06,2024-05-06,2024-05-07,4772,pendiente
4229,4229,75,563,2020-06-23,2020-10-19,2021-09-03,6319,cancelada
4230,4230,22,124,2020-12-23,2022-03-09,2022-03-10,1962,pendiente
4231,4231,40,454,2022-06-26,2021-10-29,2021-10-30,888,confirmada
4232,4232,33,295,2022-12-24,2023-05-21,2023-05-22,6533,confirmada
4233,4233,74,123,2023-02-23,2022-12-24,2022-12-25,2566,cancelada
4234,4234,90,181,2022-01-12,2021-11-18,2023-06-29,7265,confirmada
4235,4235,40,510,2023-07-11,2020-03-27,2022-11-28,8424,cancelada
4236,4236,32,263,2023-03-16,2021-10-29,2023-02-05,2794,cancelada
4237,4237,85,770,2021-03-03,2023-03-23,2023-03-24,5125,cancelada
4238,4238,66,705,2022-03-21,2020-09-20,2021-04-16,9559,confirmada
4239,4239,78,987,2020-03-23,2023-12-28,2023-12-29,9517,pendiente
4240,4240,51,905,2023-04-03,2021-06-08,2023-10-12,5979,pendiente
4241,4241,28,768,2023-09-17,2023-10-01,2023-10-02,8623,pendiente
4242,4242,57,753,2022-07-15,2022-10-29,2023-05-28,9504,confirmada
4243,4243,63,949,2020-04-13,2023-01-17,2023-01-18,9057,pendiente
4244,4244,22,218,2020-02-28,2023-05-03,2023-05-04,7583,confirmada
4245,4245,73,576,2020-11-23,2024-01-13,2024-01-14,7911,cancelada
4246,4246,4,875,2023-03-17,2023-04-04,2023-04-05,5338,confirmada
4247,4247,34,89,2021-03-17,2023-08-22,2023-08-23,5326,confirmada
4248,4248,36,64,2023-02-15,2023-07-08,2023-07-09,5893,cancelada
4249,4249,52,869,2023-06-27,2020-06-30,2022-04-16,5538,pendiente
4250,4250,97,853,2022-11-26,2021-05-11,2021-05-12,1417,pendiente
4251,4251,41,966,2021-10-16,2023-07-07,2023-07-08,6328,confirmada
4252,4252,49,582,2024-04-07,2024-04-05,2024-04-06,7093,confirmada
4253,4253,62,223,2023-04-03,2023-12-16,2023-12-17,1489,confirmada
4254,4254,7,320,2024-02-19,2024-04-26,2024-04-27,9634,confirmada
4255,4255,76,837,2024-01-02,2020-07-19,2020-07-20,1287,confirmada
4256,4256,80,457,2022-10-31,2024-02-19,2024-02-20,889,cancelada
4257,4257,84,831,2024-02-02,2023-08-23,2023-08-24,486,cancelada
4258,4258,57,658,2021-03-27,2022-09-22,2024-01-14,5020,cancelada
4259,4259,82,410,2024-02-12,2020-07-28,2023-08-18,7455,cancelada
4260,4260,60,476,2023-04-18,2021-07-23,2021-08-05,2415,pendiente
4261,4261,54,84,2023-05-18,2022-11-27,2022-11-28,6629,cancelada
4262,4262,45,816,2020-02-18,2020-01-28,2023-11-07,8722,pendiente
4263,4263,7,554,2022-01-21,2021-10-04,2021-10-05,1874,confirmada
4264,4264,74,190,2021-12-13,2023-06-06,2023-06-07,803,pendiente
4265,4265,37,717,2022-08-29,2023-05-09,2023-05-10,4267,confirmada
4266,4266,26,151,2020-12-27,2021-05-04,2023-01-26,2709,cancelada
4267,4267,4,791,2020-04-17,2022-07-18,2022-07-19,3744,cancelada
4268,4268,96,598,2020-07-01,2020-05-07,2023-04-04,2680,pendiente
4269,4269,36,454,2021-10-08,2021-05-27,2024-01-20,5349,confirmada
4270,4270,57,150,2022-11-25,2022-10-12,2022-10-13,4602,pendiente
4271,4271,98,488,2021-06-29,2022-10-08,2022-10-09,7878,cancelada
4272,4272,15,456,2024-03-06,2022-09-11,2022-09-12,7914,cancelada
4273,4273,73,841,2024-04-05,2022-05-25,2022-05-26,6913,cancelada
4274,4274,51,242,2024-01-28,2021-07-15,2024-03-22,6586,pendiente
4275,4275,1,597,2020-02-24,2021-07-08,2021-08-03,9096,cancelada
4276,4276,8,940,2020-11-29,2023-05-12,2023-05-13,9128,cancelada
4277,4277,27,464,2024-04-01,2020-05-28,2020-11-16,1076,cancelada
4278,4278,64,804,2023-12-15,2023-12-14,2023-12-15,4585,confirmada
4279,4279,95,453,2020-03-18,2023-01-06,2023-05-13,3730,pendiente
4280,4280,86,111,2024-02-29,2020-10-08,2022-04-10,2888,confirmada
4281,4281,35,639,2021-05-20,2020-10-25,2022-06-27,7647,confirmada
4282,4282,72,114,2022-05-27,2023-04-01,2023-04-02,9142,confirmada
4283,4283,88,510,2021-01-25,2020-03-14,2022-08-17,9417,pendiente
4284,4284,45,956,2022-01-30,2023-10-13,2023-10-14,8955,confirmada
4285,4285,46,276,2020-03-17,2022-08-12,2023-06-09,3572,confirmada
4286,4286,12,228,2020-12-24,2021-12-15,2023-06-22,1900,confirmada
4287,4287,45,473,2023-10-18,2020-06-15,2022-05-02,9869,cancelada
4288,4288,93,300,2020-06-29,2023-03-29,2023-03-30,107,pendiente
4289,4289,55,478,2024-04-27,2023-07-05,2023-07-06,9748,pendiente
4290,4290,39,586,2022-07-02,2023-12-09,2023-12-28,6672,pendiente
4291,4291,60,756,2024-06-26,2021-05-15,2021-05-16,147,pendiente
4292,4292,29,909,2021-05-16,2020-01-30,2022-05-14,5473,cancelada
4293,4293,33,57,2023-02-27,2023-04-06,2023-04-07,1417,confirmada
4294,4294,6,404,2022-07-11,2024-07-04,2024-07-05,6866,pendiente
4295,4295,12,202,2021-05-12,2022-10-23,2024-07-06,568,pendiente
4296,4296,9,466,2024-05-22,2021-09-11,2021-09-12,2092,confirmada
4297,4297,59,57,2023-12-11,2022-07-21,2022-07-22,7811,cancelada
4298,4298,12,124,2023-04-01,2021-08-20,2023-01-16,4884,cancelada
4299,4299,22,732,2020-11-15,2022-06-27,2023-08-07,235,cancelada
4300,4300,72,665,2022-07-15,2020-03-06,2020-05-03,4014,confirmada
4301,4301,99,195,2022-03-08,2023-03-29,2023-03-30,2840,pendiente
4302,4302,10,110,2021-04-06,2020-12-31,2022-10-24,2358,pendiente
4303,4303,35,943,2023-02-21,2023-03-26,2023-03-27,3315,pendiente
4304,4304,10,677,2020-11-10,2020-03-06,2023-01-18,4513,pendiente
4305,4305,48,142,2020-06-04,2020-02-02,2022-05-17,8992,confirmada
4306,4306,42,74,2022-05-11,2021-09-04,2022-05-12,5134,confirmada
4307,4307,24,919,2020-11-28,2021-04-26,2023-05-05,7036,confirmada
4308,4308,35,794,2020-09-19,2021-12-18,2021-12-19,4880,cancelada
4309,4309,62,819,2023-06-20,2024-02-08,2024-04-30,6799,pendiente
4310,4310,27,859,2020-03-27,2023-12-02,2024-05-29,3057,confirmada
4311,4311,73,355,2023-03-10,2021-09-04,2023-08-30,5919,pendiente
4312,4312,54,213,2023-04-20,2021-06-24,2021-11-24,678,pendiente
4313,4313,31,257,2023-11-06,2023-09-01,2023-09-02,6456,cancelada
4314,4314,2,444,2021-05-07,2021-12-12,2021-12-13,2982,confirmada
4315,4315,91,774,2023-08-17,2023-06-13,2023-06-14,3044,cancelada
4316,4316,61,466,2024-02-18,2024-04-23,2024-04-24,5828,confirmada
4317,4317,87,223,2020-09-17,2020-07-04,2023-02-22,9293,cancelada
4318,4318,93,399,2024-03-11,2021-07-24,2022-01-13,7030,confirmada
4319,4319,15,746,2020-07-07,2023-07-09,2023-07-10,2036,cancelada
4320,4320,100,537,2022-10-03,2022-05-11,2024-03-19,8070,confirmada
4321,4321,10,214,2021-03-07,2020-01-06,2021-06-18,354,pendiente
4322,4322,15,828,2024-06-05,2024-01-29,2024-01-30,2809,pendiente
4323,4323,80,772,2023-02-23,2021-05-07,2021-11-12,1765,pendiente
4324,4324,39,540,2024-02-24,2022-03-24,2022-08-11,2946,confirmada
4325,4325,26,4,2021-11-30,2023-12-01,2023-12-13,3450,confirmada
4326,4326,19,658,2023-10-23,2022-02-07,2022-07-07,2497,confirmada
4327,4327,12,636,2022-10-16,2024-04-01,2024-04-02,3892,pendiente
4328,4328,8,113,2021-09-03,2020-04-01,2020-04-02,1898,confirmada
4329,4329,59,873,2021-09-11,2020-11-22,2020-11-23,1534,cancelada
4330,4330,88,525,2023-02-02,2024-01-02,2024-01-03,938,confirmada
4331,4331,24,688,2022-10-01,2021-06-24,2022-10-19,9979,cancelada
4332,4332,11,985,2023-06-04,2022-07-11,2024-01-28,130,cancelada
4333,4333,38,714,2022-02-24,2020-09-21,2021-03-31,6791,cancelada
4334,4334,94,680,2020-01-03,2021-10-22,2022-09-21,8304,pendiente
4335,4335,67,710,2021-05-16,2020-02-10,2022-05-16,720,cancelada
4336,4336,77,76,2023-04-28,2022-12-18,2023-08-07,551,confirmada
4337,4337,1,396,2020-03-03,2022-06-03,2022-12-09,2396,pendiente
4338,4338,21,977,2024-07-01,2020-01-08,2021-03-01,4306,pendiente
4339,4339,39,220,2022-03-09,2021-04-01,2021-04-06,6258,confirmada
4340,4340,69,929,2024-01-29,2021-05-27,2023-03-22,1230,pendiente
4341,4341,75,768,2023-04-16,2021-08-11,2023-04-29,4374,confirmada
4342,4342,10,8,2023-08-20,2022-10-09,2022-10-10,7462,confirmada
4343,4343,39,809,2020-11-20,2021-08-23,2021-08-24,1357,cancelada
4344,4344,15,403,2020-09-01,2021-07-14,2024-03-14,4517,confirmada
4345,4345,83,831,2021-09-09,2023-05-03,2023-05-04,4812,confirmada
4346,4346,25,883,2021-06-27,2020-11-08,2023-11-11,6289,confirmada
4347,4347,79,478,2021-04-18,2023-07-13,2024-05-24,6730,confirmada
4348,4348,82,300,2022-05-03,2020-08-11,2023-08-08,2035,pendiente
4349,4349,3,956,2022-07-19,2020-03-08,2022-10-19,3511,cancelada
4350,4350,11,810,2020-04-09,2020-11-16,2022-10-07,9513,pendiente
4351,4351,64,799,2021-03-23,2021-08-29,2022-11-25,2755,confirmada
4352,4352,64,186,2020-07-05,2022-07-13,2022-07-14,3474,confirmada
4353,4353,64,230,2023-01-06,2022-05-19,2024-04-10,7905,cancelada
4354,4354,98,844,2020-01-07,2020-06-07,2022-01-05,4450,confirmada
4355,4355,5,187,2021-02-09,2020-03-02,2023-11-07,3245,pendiente
4356,4356,99,631,2024-06-07,2021-09-15,2023-10-08,9388,confirmada
4357,4357,54,430,2022-06-18,2022-12-26,2024-05-14,8906,cancelada
4358,4358,78,516,2021-08-22,2020-08-02,2020-11-04,354,pendiente
4359,4359,63,598,2020-12-07,2023-02-14,2023-02-15,8541,cancelada
4360,4360,7,976,2020-10-18,2021-04-28,2023-03-10,6504,cancelada
4361,4361,4,706,2022-06-27,2022-05-22,2023-11-23,6095,pendiente
4362,4362,12,46,2024-06-12,2022-08-23,2022-10-24,3442,cancelada
4363,4363,51,230,2021-08-23,2021-03-03,2023-04-10,4896,pendiente
4364,4364,80,34,2020-10-03,2020-05-24,2020-09-16,689,cancelada
4365,4365,4,219,2023-07-10,2024-05-21,2024-05-22,7620,cancelada
4366,4366,73,988,2020-01-28,2023-03-18,2023-03-19,5642,cancelada
4367,4367,30,389,2021-12-25,2020-02-26,2022-11-03,3435,confirmada
4368,4368,78,162,2022-05-27,2024-05-20,2024-05-21,3642,cancelada
4369,4369,41,338,2024-06-12,2020-10-17,2024-05-25,7709,pendiente
4370,4370,14,159,2024-06-24,2024-01-10,2024-01-11,8406,confirmada
4371,4371,28,966,2021-07-28,2023-04-24,2023-12-14,5287,confirmada
4372,4372,36,585,2021-10-06,2022-05-09,2022-05-10,5204,cancelada
4373,4373,2,151,2020-08-25,2022-04-30,2022-05-01,1250,confirmada
4374,4374,79,938,2021-04-04,2021-05-16,2023-12-18,1548,pendiente
4375,4375,47,150,2021-08-19,2023-02-22,2023-02-23,4142,pendiente
4376,4376,39,526,2021-02-09,2023-08-16,2023-08-17,601,pendiente
4377,4377,65,85,2024-01-21,2021-05-10,2021-11-25,1740,cancelada
4378,4378,86,803,2020-03-15,2020-07-14,2020-07-15,7438,cancelada
4379,4379,8,257,2021-04-28,2020-12-06,2023-08-31,9763,confirmada
4380,4380,1,29,2022-05-30,2024-01-30,2024-01-31,6871,confirmada
4381,4381,94,710,2021-02-01,2023-11-08,2023-11-09,733,cancelada
4382,4382,64,936,2021-05-15,2023-07-04,2024-05-06,8616,pendiente
4383,4383,88,514,2020-04-02,2020-04-21,2021-06-21,6177,confirmada
4384,4384,80,987,2024-04-13,2021-09-21,2021-09-22,1019,pendiente
4385,4385,4,493,2022-02-13,2022-08-19,2023-06-20,6551,confirmada
4386,4386,21,932,2020-08-28,2020-04-29,2020-04-30,5347,pendiente
4387,4387,86,855,2020-01-28,2021-08-13,2023-08-30,34,confirmada
4388,4388,98,681,2021-08-31,2021-06-12,2021-08-01,4969,pendiente
4389,4389,61,632,2021-05-29,2021-04-13,2023-06-28,5224,cancelada
4390,4390,64,673,2022-04-20,2024-02-29,2024-03-01,6677,cancelada
4391,4391,69,79,2021-09-20,2021-09-30,2021-10-01,4662,confirmada
4392,4392,88,369,2023-09-14,2021-02-24,2024-05-24,8038,pendiente
4393,4393,20,714,2024-05-07,2021-12-29,2022-10-04,7247,confirmada
4394,4394,89,62,2024-06-19,2021-06-14,2023-02-19,2451,cancelada
4395,4395,31,173,2021-07-05,2022-07-08,2022-07-09,573,confirmada
4396,4396,64,48,2021-03-06,2023-06-06,2023-06-07,4089,cancelada
4397,4397,56,223,2020-07-03,2023-01-12,2024-06-04,657,cancelada
4398,4398,84,37,2023-10-06,2024-05-02,2024-05-03,7822,pendiente
4399,4399,95,322,2021-08-03,2022-05-28,2022-05-29,2460,pendiente
4400,4400,65,700,2021-12-02,2022-07-14,2022-07-29,0,confirmada
4401,4401,99,288,2021-06-29,2022-05-19,2023-11-03,8441,confirmada
4402,4402,84,775,2023-02-06,2021-01-18,2022-01-30,9139,pendiente
4403,4403,71,802,2020-05-27,2024-06-27,2024-06-28,5012,confirmada
4404,4404,64,689,2022-11-02,2020-11-03,2022-07-10,4551,pendiente
4405,4405,51,247,2023-11-04,2021-09-06,2023-10-13,5929,pendiente
4406,4406,38,400,2021-10-26,2021-06-04,2021-06-05,3522,pendiente
4407,4407,36,75,2020-07-28,2021-05-03,2022-11-17,323,pendiente
4408,4408,25,663,2023-12-13,2020-11-10,2022-11-22,9189,cancelada
4409,4409,70,986,2022-03-10,2021-12-24,2023-06-23,8176,pendiente
4410,4410,2,151,2023-10-12,2024-06-30,2024-07-01,5527,pendiente
4411,4411,2,784,2021-08-27,2023-01-17,2023-01-18,5250,confirmada
4412,4412,71,946,2021-05-02,2021-12-21,2021-12-22,2763,confirmada
4413,4413,54,659,2020-12-22,2023-01-18,2023-01-19,7583,confirmada
4414,4414,41,901,2023-11-01,2023-10-21,2024-04-29,2104,pendiente
4415,4415,87,718,2022-05-15,2021-05-21,2022-10-30,5079,pendiente
4416,4416,16,259,2022-10-08,2023-08-31,2023-09-01,6452,confirmada
4417,4417,76,343,2021-06-22,2021-06-07,2021-06-08,9535,cancelada
4418,4418,21,832,2020-05-23,2024-04-27,2024-04-28,442,confirmada
4419,4419,66,27,2021-03-08,2021-04-19,2023-11-15,7810,confirmada
4420,4420,58,491,2021-07-05,2020-04-01,2022-07-22,9379,pendiente
4421,4421,34,47,2024-04-20,2021-04-20,2024-06-13,2078,confirmada
4422,4422,18,735,2020-12-14,2023-06-10,2023-11-17,2156,cancelada
4423,4423,17,625,2020-12-06,2021-09-05,2023-03-11,8394,confirmada
4424,4424,69,973,2022-05-17,2024-05-30,2024-05-31,9945,pendiente
4425,4425,82,869,2022-11-20,2023-08-04,2023-08-05,5323,cancelada
4426,4426,65,525,2023-03-20,2024-01-23,2024-01-24,1206,confirmada
4427,4427,3,823,2020-10-02,2020-11-17,2023-08-26,382,pendiente
4428,4428,37,678,2023-02-28,2023-09-21,2023-09-22,3014,cancelada
4429,4429,80,908,2023-12-16,2021-06-10,2022-03-06,3552,pendiente
4430,4430,51,799,2023-12-07,2021-03-20,2022-10-26,6269,confirmada
4431,4431,51,389,2021-07-09,2023-08-29,2023-08-30,8344,cancelada
4432,4432,2,537,2022-08-30,2023-02-13,2023-02-14,1632,pendiente
4433,4433,56,787,2021-12-31,2020-12-12,2021-12-10,8594,cancelada
4434,4434,99,419,2024-04-15,2021-06-20,2022-05-14,1461,pendiente
4435,4435,18,63,2021-12-06,2021-07-08,2021-07-09,1411,confirmada
4436,4436,66,770,2020-05-22,2021-09-23,2024-06-05,5293,pendiente
4437,4437,62,963,2024-05-25,2024-05-27,2024-05-28,1407,confirmada
4438,4438,13,386,2021-08-18,2024-06-28,2024-06-29,8269,pendiente
4439,4439,30,256,2022-10-25,2021-01-28,2023-11-22,4791,confirmada
4440,4440,16,327,2024-04-20,2021-02-11,2021-02-12,1328,cancelada
4441,4441,1,681,2024-06-29,2022-01-27,2024-03-28,9942,cancelada
4442,4442,73,102,2021-09-10,2021-07-28,2024-05-11,28,pendiente
4443,4443,65,894,2024-04-25,2022-10-13,2022-10-14,1064,cancelada
4444,4444,17,280,2021-12-14,2023-04-30,2023-05-01,1177,cancelada
4445,4445,77,891,2023-08-19,2024-02-14,2024-02-15,7748,cancelada
4446,4446,73,129,2021-03-23,2020-11-06,2023-06-28,4246,pendiente
4447,4447,84,234,2022-09-03,2022-08-26,2022-10-04,5894,confirmada
4448,4448,66,590,2023-12-29,2022-01-03,2022-01-04,9764,pendiente
4449,4449,1,475,2023-10-05,2021-10-13,2021-10-14,997,confirmada
4450,4450,48,531,2022-07-22,2020-01-25,2020-03-17,5695,cancelada
4451,4451,72,272,2021-04-04,2024-03-19,2024-03-20,5478,cancelada
4452,4452,93,334,2023-06-23,2022-09-27,2022-09-28,4642,confirmada
4453,4453,80,280,2024-02-08,2022-09-29,2023-10-28,2620,confirmada
4454,4454,49,164,2024-06-11,2024-01-15,2024-01-16,2707,cancelada
4455,4455,98,376,2024-03-06,2022-01-22,2024-01-28,672,pendiente
4456,4456,39,515,2020-01-04,2021-05-22,2023-04-30,9049,confirmada
4457,4457,4,697,2023-03-29,2021-01-06,2021-01-07,9973,pendiente
4458,4458,13,136,2020-10-17,2020-03-09,2021-09-05,79,cancelada
4459,4459,50,653,2020-05-08,2022-11-17,2024-05-02,2568,cancelada
4460,4460,78,358,2024-06-23,2021-02-09,2022-09-18,855,cancelada
4461,4461,76,979,2023-06-05,2024-07-03,2024-07-04,3892,confirmada
4462,4462,35,86,2022-07-07,2020-01-04,2022-08-10,4612,cancelada
4463,4463,46,41,2020-10-17,2022-04-02,2022-04-03,20,confirmada
4464,4464,32,952,2021-03-16,2021-02-17,2021-07-17,7811,confirmada
4465,4465,81,180,2022-04-18,2022-12-03,2022-12-04,2431,pendiente
4466,4466,93,676,2021-06-25,2023-07-04,2024-01-19,5643,pendiente
4467,4467,35,84,2024-01-16,2020-03-05,2021-10-30,8800,pendiente
4468,4468,92,784,2020-07-18,2024-04-22,2024-05-13,7249,pendiente
4469,4469,77,119,2023-11-11,2020-01-18,2022-07-21,227,confirmada
4470,4470,100,333,2020-03-06,2021-10-11,2021-10-12,831,confirmada
4471,4471,94,291,2020-07-23,2023-12-12,2023-12-13,8400,pendiente
4472,4472,54,479,2020-11-14,2020-06-23,2021-07-10,7299,pendiente
4473,4473,94,110,2022-11-30,2021-02-01,2021-09-18,5421,pendiente
4474,4474,23,362,2023-08-17,2022-11-02,2022-11-03,6312,confirmada
4475,4475,55,996,2023-07-07,2022-06-15,2022-06-16,3060,confirmada
4476,4476,56,649,2021-06-10,2022-07-23,2023-03-05,4202,confirmada
4477,4477,46,220,2024-03-04,2023-04-30,2023-05-01,5060,pendiente
4478,4478,5,653,2022-06-28,2021-12-29,2023-09-26,7442,cancelada
4479,4479,100,893,2021-05-12,2020-03-06,2021-07-31,7727,pendiente
4480,4480,57,575,2021-11-07,2020-04-03,2021-05-25,5261,confirmada
4481,4481,33,325,2021-10-06,2024-05-30,2024-05-31,1864,confirmada
4482,4482,27,103,2021-11-29,2020-07-31,2021-12-29,4811,confirmada
4483,4483,56,480,2020-05-15,2023-04-27,2023-04-28,2500,pendiente
4484,4484,87,808,2021-04-25,2024-05-02,2024-05-03,6080,confirmada
4485,4485,14,993,2024-06-08,2024-05-14,2024-05-15,4220,cancelada
4486,4486,96,687,2024-01-04,2020-03-30,2022-03-10,6150,confirmada
4487,4487,76,122,2023-01-07,2022-08-03,2022-08-04,2555,confirmada
4488,4488,15,127,2022-07-17,2022-11-11,2023-02-03,5026,cancelada
4489,4489,14,502,2021-08-14,2023-05-06,2023-05-07,377,pendiente
4490,4490,71,692,2024-02-18,2020-01-21,2023-02-25,4071,cancelada
4491,4491,57,961,2023-10-23,2022-12-08,2022-12-09,5871,confirmada
4492,4492,37,363,2024-04-02,2021-08-14,2024-06-04,9562,pendiente
4493,4493,93,516,2022-12-05,2023-02-18,2023-02-19,6431,cancelada
4494,4494,25,16,2023-09-07,2023-10-08,2023-10-09,1158,cancelada
4495,4495,41,223,2021-09-07,2021-10-10,2021-10-11,9387,confirmada
4496,4496,81,566,2021-02-21,2021-01-31,2021-08-05,684,pendiente
4497,4497,5,436,2023-01-19,2022-08-21,2023-01-25,9482,confirmada
4498,4498,32,730,2021-08-01,2021-08-23,2022-02-08,8570,confirmada
4499,4499,8,193,2022-11-21,2021-04-14,2021-04-15,5678,pendiente
4500,4500,93,445,2023-05-21,2023-01-25,2023-03-23,1037,pendiente
4501,4501,60,169,2020-04-06,2024-07-02,2024-07-03,6425,confirmada
4502,4502,72,758,2020-12-12,2020-09-25,2022-07-01,5053,cancelada
4503,4503,52,343,2024-01-21,2022-02-11,2024-06-24,6663,confirmada
4504,4504,30,518,2020-12-19,2021-11-19,2021-11-20,9670,pendiente
4505,4505,85,376,2023-06-19,2023-10-27,2024-01-15,5246,cancelada
4506,4506,93,809,2021-05-31,2020-04-07,2021-05-02,9420,cancelada
4507,4507,94,886,2022-05-06,2021-03-26,2021-05-13,7448,confirmada
4508,4508,87,550,2022-10-04,2021-08-07,2024-06-19,6534,cancelada
4509,4509,31,432,2020-06-03,2020-09-15,2022-04-23,3535,cancelada
4510,4510,1,142,2021-08-16,2021-11-24,2021-11-25,2016,pendiente
4511,4511,84,344,2022-03-12,2023-01-24,2023-01-25,4551,pendiente
4512,4512,10,691,2021-01-28,2023-03-25,2023-03-26,4827,confirmada
4513,4513,58,120,2022-02-08,2023-05-01,2023-05-02,5700,cancelada
4514,4514,16,343,2023-01-19,2022-10-11,2024-04-16,345,cancelada
4515,4515,98,858,2022-08-23,2021-10-03,2022-10-10,6016,confirmada
4516,4516,52,982,2021-10-10,2020-06-30,2021-07-25,1588,confirmada
4517,4517,99,792,2021-02-09,2022-07-07,2022-07-08,5827,cancelada
4518,4518,47,269,2024-06-14,2023-07-30,2023-07-31,9111,cancelada
4519,4519,18,149,2021-07-12,2021-02-05,2021-02-09,8468,pendiente
4520,4520,69,822,2020-11-23,2021-03-14,2023-09-05,9136,confirmada
4521,4521,21,457,2020-04-29,2021-09-08,2021-09-09,6509,confirmada
4522,4522,15,691,2020-09-26,2023-05-08,2023-07-22,4949,pendiente
4523,4523,75,921,2022-01-14,2021-04-19,2021-08-29,8385,confirmada
4524,4524,51,20,2020-03-24,2023-01-13,2023-01-14,4932,confirmada
4525,4525,25,93,2021-06-23,2023-07-13,2023-07-14,3007,pendiente
4526,4526,9,823,2022-08-08,2021-01-19,2021-01-20,8889,cancelada
4527,4527,83,964,2021-11-09,2023-12-20,2023-12-21,2629,cancelada
4528,4528,50,988,2021-12-14,2023-08-21,2023-08-22,2096,confirmada
4529,4529,69,263,2021-06-22,2020-05-06,2020-11-08,3895,cancelada
4530,4530,27,548,2021-06-03,2021-04-21,2022-10-01,9962,pendiente
4531,4531,35,671,2022-05-14,2020-02-05,2020-07-07,8785,cancelada
4532,4532,49,881,2021-04-27,2021-10-23,2021-10-24,1582,pendiente
4533,4533,95,907,2022-02-24,2021-10-04,2022-03-22,1597,pendiente
